JacksonDatabind,83,4,1,8,3.125,25
JacksonDatabind,85,4,1,7,15.571428571428571,109
JacksonDatabind,88,3,2,3,26.333333333333332,79
JacksonDatabind,9,5,0,10,4.2,42
JacksonDatabind,90,5,1,11,7.181818181818182,79
JacksonDatabind,92,3,1,9,11.777777777777779,106
JacksonDatabind,96,5,2,16,2.1875,35
JacksonDatabind,97,6,4,10,7.9,79
JacksonDatabind,98,4,1,7,15.571428571428571,109
JacksonXml,1,9,7,26,3.1538461538461537,82
Jsoup,28,7,3,21,6.809523809523809,143
Jsoup,3,6,2,21,5.333333333333333,112
Jsoup,30,3,1,13,5.076923076923077,66
Jsoup,36,5,3,36,5.111111111111111,184
Jsoup,40,5,2,7,4.857142857142857,34
Jsoup,41,6,1,17,7.470588235294118,127
Jsoup,42,2,1,5,4.4,22
Jsoup,43,3,1,4,6.75,27
Jsoup,48,4,2,9,7.777777777777778,70
Jsoup,51,3,1,3,4.0,12
Jsoup,55,3,1,4,3.5,14
Jsoup,57,4,2,14,4.5,63
Jsoup,58,7,1,19,6.7368421052631575,128
Jsoup,59,5,2,6,6.833333333333333,41
Jsoup,6,6,2,8,258.375,2067
Jsoup,65,4,1,6,8.666666666666666,52
Jsoup,67,6,2,19,8.263157894736842,157
Jsoup,72,4,2,4,5.75,23
Jsoup,81,5,1,10,8.1,81
Jsoup,87,8,1,67,2.343283582089552,157
Jsoup,92,9,2,17,6.9411764705882355,118
JxPath,1,4,2,4,2.25,9
JxPath,13,6,1,29,6.517241379310345,189
JxPath,4,5,1,25,8.88,222
JxPath,6,2,1,3,6.0,18
JxPath,7,6,1,19,11.052631578947368,210
JxPath,9,4,1,16,5.875,94
Lang,1,2,1,4,12.5,50
Lang,14,3,1,8,13.375,107
Lang,21,2,1,2,5.0,10
Lang,30,2,1,34,34.88235294117647,1186
Lang,31,2,1,3,31.666666666666668,95
Lang,34,2,1,76,2.1184210526315788,161
Lang,35,3,1,7,5.857142857142857,41
Lang,5,3,1,11,9.818181818181818,108
Lang,56,2,1,6,3.5,21
Lang,57,2,1,2,4.5,9
Lang,6,3,1,3,4.333333333333333,13
Lang,62,2,1,5,3.4,17
Lang,7,3,1,4,7.75,31
Math,101,3,1,4,3.5,14
Math,104,5,2,10,2.3,23
Math,14,3,1,5,9.6,48
Math,15,3,1,4,4.25,17
Math,23,2,1,11,7.363636363636363,81
Math,24,2,1,8,8.375,67
Math,25,4,1,7,5.714285714285714,40
Math,26,2,1,4,1.75,7
Math,28,2,1,5,12.6,63
Math,31,4,2,13,11.538461538461538,150
Math,38,3,1,14,8.214285714285714,115
Math,48,5,1,21,4.428571428571429,93
Math,52,3,1,12,12.083333333333334,145
Math,53,3,1,3,3.3333333333333335,10
Math,54,3,1,6,4.166666666666667,25
Math,58,2,1,29,7.655172413793103,222
Math,61,3,1,22,5.590909090909091,123
Math,63,3,1,19,4.684210526315789,89
Math,64,3,1,17,4.294117647058823,73
Math,66,5,2,35,4.6,161
Math,67,4,1,18,2.1666666666666665,39
Math,68,4,2,24,3.0416666666666665,73
Math,70,3,1,3,3.6666666666666665,11
Math,71,7,2,8,20.25,162
Math,73,3,1,5,4.6,23
Math,76,3,1,20,8.2,164
Math,77,6,2,18,6.222222222222222,112
Math,83,3,1,7,11.571428571428571,81
Math,88,3,1,27,5.037037037037037,136
Math,91,3,1,3,10.0,30
Math,92,3,1,16,12.75,204
Math,97,4,1,17,4.529411764705882,77
Mockito,10,2,1,14,5.428571428571429,76
Mockito,11,2,1,7,11.857142857142858,83
Mockito,14,4,1,7,10.285714285714286,72
Mockito,15,10,2,18,18.22222222222222,328
Mockito,17,6,3,12,7.5,90
Mockito,19,6,1,15,6.466666666666667,97
Mockito,20,2,0,12,5.833333333333333,70
Mockito,23,5,1,19,6.368421052631579,121
Mockito,25,11,4,41,26.4390243902439,1084
Mockito,26,7,4,45,3.911111111111111,176
Mockito,28,4,1,22,4.409090909090909,97
Mockito,3,1,0,11,6.909090909090909,76
Mockito,30,3,1,39,2.5384615384615383,99
Mockito,35,4,1,8,2.75,22
Mockito,37,7,2,16,7.4375,119
Time,10,4,0,11,7.0,77
Time,12,5,0,24,5.833333333333333,140
Time,15,3,0,7,23.714285714285715,166
Time,16,3,0,16,7.5,120
Time,22,6,0,7,15.142857142857142,106
Time,23,3,0,15,5.666666666666667,85
Time,24,3,0,7,12.285714285714286,86
Time,25,3,0,13,9.0,117
Time,26,8,0,23,8.695652173913043,200
Time,27,3,0,3,12.333333333333334,37
Time,3,4,0,29,8.068965517241379,234
Time,8,3,0,10,6.4,64
