Codec,5,4,2,5,11.8,59
Codec,6,3,1,5,13.2,66
Codec,7,2,1,4,4.5,18
Codec,8,4,1,11,12.272727272727273,135
Codec,9,2,1,3,3.3333333333333335,10
Collections,25,3,1,9,9.555555555555555,86
Collections,26,3,1,3,14.333333333333334,43
Collections,27,3,1,14,4.357142857142857,61
Collections,28,3,1,7,11.0,77
Compress,11,3,1,4,12.25,49
Compress,12,4,0,3,8.666666666666666,26
Compress,13,5,2,4,17.75,71
Compress,14,5,2,11,5.181818181818182,57
Compress,15,2,1,3,8.666666666666666,26
Compress,16,4,1,5,8.6,43
Compress,17,3,1,5,6.4,32
Compress,18,3,1,3,21.333333333333332,64
Compress,19,4,1,4,5.25,21
Compress,1,3,1,15,12.066666666666666,181
Compress,20,6,1,18,3.1666666666666665,57
Compress,21,2,1,3,38.0,114
Compress,22,3,1,41,4.780487804878049,196
Compress,23,4,1,3,7.666666666666667,23
Compress,24,3,1,6,6.5,39
Compress,25,4,2,4,3.25,13
Compress,26,3,1,6,18.166666666666668,109
Compress,27,3,1,4,4.25,17
Compress,28,4,1,9,4.222222222222222,38
Compress,2,1,0,10,6.9,69
Compress,30,3,1,5,8.2,41
Compress,31,3,1,2,5.5,11
Compress,32,3,1,4,7.75,31
Compress,33,4,0,6,6.833333333333333,41
Compress,35,4,0,4,4.5,18
Compress,36,3,1,2,14.0,28
Compress,37,4,1,4,6.25,25
Compress,38,4,1,3,7.333333333333333,22
Compress,39,2,1,5,5.8,29
Compress,3,7,2,17,6.352941176470588,108
Compress,40,3,1,7,13.714285714285714,96
Compress,41,4,1,11,4.7272727272727275,52
Compress,42,5,1,5,4.8,24
Compress,43,3,1,27,10.074074074074074,272
Compress,44,2,1,3,11.666666666666666,35
Compress,45,1,0,2,1.5,3
Compress,46,2,1,30,3.6666666666666665,110
Compress,47,4,1,8,6.0,48
Compress,4,8,2,12,1.75,21
Compress,5,4,1,3,47.333333333333336,142
Compress,6,3,1,6,4.5,27
Compress,8,4,1,25,5.96,149
Compress,9,3,1,7,11.428571428571429,80
Csv,10,4,1,11,3.5454545454545454,39
Csv,11,3,1,3,3.0,9
Csv,12,3,1,34,8.794117647058824,299
Csv,13,4,1,24,13.291666666666666,319
Csv,14,3,1,14,5.214285714285714,73
Csv,15,3,1,4,5.0,20
Csv,16,3,1,10,15.0,150
Csv,1,2,1,6,3.5,21
Csv,2,2,1,6,20.5,123
Csv,3,3,1,18,3.111111111111111,56
Csv,4,2,1,3,3.3333333333333335,10
Csv,5,2,1,3,5.0,15
Csv,7,2,1,3,3.0,9
Csv,8,3,1,5,4.8,24
Csv,9,3,1,10,3.3,33
Gson,10,5,1,11,7.545454545454546,83
Gson,11,2,1,2,3.0,6
Gson,12,2,1,3,19.333333333333332,58
Gson,13,2,1,2,7.0,14
Gson,14,2,1,3,35.0,105
Gson,15,2,1,5,6.2,31
Gson,17,2,1,3,7.666666666666667,23
Gson,18,2,1,2,11.5,23
Gson,1,2,1,5,26.2,131
Gson,2,2,1,9,11.777777777777779,106
Gson,3,2,1,18,6.111111111111111,110
Gson,4,4,2,28,5.142857142857143,144
Gson,5,2,1,3,2.3333333333333335,7
Gson,6,2,1,3,23.333333333333332,70
Gson,7,3,2,4,11.5,46
Gson,8,2,1,6,15.5,93
Gson,9,4,1,4,9.5,38
JacksonCore,10,4,0,20,3.75,75
JacksonCore,11,2,0,3,2.3333333333333335,7
JacksonCore,12,5,1,19,2.0526315789473686,39
JacksonCore,13,6,0,23,5.913043478260869,136
JacksonCore,14,3,0,9,2.4444444444444446,22
JacksonCore,15,5,1,6,9.5,57
JacksonCore,16,13,3,42,2.880952380952381,121
JacksonCore,17,4,1,21,10.238095238095237,215
JacksonCore,18,5,0,13,9.307692307692308,121
JacksonCore,19,5,0,7,7.571428571428571,53
JacksonCore,1,5,0,11,5.181818181818182,57
JacksonCore,20,7,2,22,33.0,726
JacksonCore,21,3,1,3,13.666666666666666,41
JacksonCore,22,3,2,44,3.522727272727273,155
JacksonCore,23,4,1,5,5.8,29
JacksonCore,24,8,4,54,2.925925925925926,158
JacksonCore,25,4,1,12,4.416666666666667,53
JacksonCore,26,5,2,6,8.5,51
JacksonCore,2,7,0,29,6.931034482758621,201
JacksonCore,3,4,0,4,9.5,38
JacksonCore,4,2,0,3,8.0,24
JacksonCore,5,4,0,4,3.75,15
JacksonCore,6,3,0,4,7.0,28
JacksonCore,7,9,1,59,4.8474576271186445,286
JacksonCore,8,2,0,3,5.0,15
JacksonCore,9,5,0,10,8.7,87
JacksonDatabind,100,3,0,5,6.8,34
JacksonDatabind,101,3,0,5,10.0,50
JacksonDatabind,102,5,2,6,4.5,27
JacksonDatabind,103,20,2,36,3.3055555555555554,119
JacksonDatabind,104,2,1,6,13.166666666666666,79
JacksonDatabind,105,5,2,8,5.125,41
JacksonDatabind,106,5,0,29,12.89655172413793,374
JacksonDatabind,107,2,0,2,3.5,7
JacksonDatabind,108,4,2,16,5.9375,95
JacksonDatabind,109,5,1,13,6.923076923076923,90
JacksonDatabind,10,8,0,24,37.666666666666664,904
JacksonDatabind,110,4,1,9,5.555555555555555,50
JacksonDatabind,111,11,1,18,3.7777777777777777,68
JacksonDatabind,112,4,1,5,16.4,82
JacksonDatabind,11,7,0,20,8.3,166
JacksonDatabind,12,3,0,8,7.875,63
JacksonDatabind,13,5,0,25,3.68,92
JacksonDatabind,14,3,0,9,12.11111111111111,109
JacksonDatabind,15,8,0,20,6.15,123
JacksonDatabind,16,4,0,6,2.6666666666666665,16
JacksonDatabind,17,3,0,6,5.0,30
JacksonDatabind,18,3,1,39,6.589743589743589,257
JacksonDatabind,19,5,0,6,8.666666666666666,52
JacksonDatabind,1,4,0,6,4.666666666666667,28
JacksonDatabind,21,3,0,26,3.8076923076923075,99
JacksonDatabind,22,4,0,55,5.472727272727273,301
JacksonDatabind,23,3,0,27,4.62962962962963,125
JacksonDatabind,24,5,1,16,1.9375,31
JacksonDatabind,25,8,0,17,3.823529411764706,65
JacksonDatabind,26,12,0,34,5.323529411764706,181
JacksonDatabind,27,3,0,6,3.0,18
JacksonDatabind,28,5,0,10,5.7,57
JacksonDatabind,29,4,0,21,4.095238095238095,86
JacksonDatabind,2,4,0,14,11.0,154
JacksonDatabind,31,4,0,31,6.483870967741935,201
JacksonDatabind,32,4,0,17,3.3529411764705883,57
JacksonDatabind,33,4,0,8,5.75,46
JacksonDatabind,34,5,2,29,6.448275862068965,187
JacksonDatabind,35,3,1,13,10.23076923076923,133
JacksonDatabind,36,3,0,37,5.702702702702703,211
JacksonDatabind,37,4,0,5,4.6,23
JacksonDatabind,38,14,1,72,4.75,342
JacksonDatabind,39,4,0,8,9.375,75
JacksonDatabind,3,2,0,5,3.6,18
JacksonDatabind,40,3,0,9,6.333333333333333,57
JacksonDatabind,41,4,1,6,5.666666666666667,34
JacksonDatabind,42,5,0,13,3.3076923076923075,43
JacksonDatabind,43,4,0,8,5.625,45
JacksonDatabind,44,3,0,9,5.333333333333333,48
JacksonDatabind,46,4,0,7,7.142857142857143,50
JacksonDatabind,47,4,0,7,4.428571428571429,31
JacksonDatabind,48,5,0,7,8.0,56
JacksonDatabind,49,2,1,4,12.25,49
JacksonDatabind,4,9,0,28,10.071428571428571,282
JacksonDatabind,50,6,2,13,30.076923076923077,391
JacksonDatabind,51,6,0,14,8.571428571428571,120
JacksonDatabind,52,9,4,43,4.162790697674419,179
JacksonDatabind,53,4,1,14,10.571428571428571,148
JacksonDatabind,54,6,0,18,2.9444444444444446,53
JacksonDatabind,55,4,1,7,11.0,77
JacksonDatabind,56,4,0,7,3.7142857142857144,26
JacksonDatabind,57,3,1,8,7.25,58
JacksonDatabind,58,4,1,7,9.0,63
JacksonDatabind,59,6,0,6,12.0,72
JacksonDatabind,5,2,0,3,20.0,60
JacksonDatabind,60,5,1,26,9.423076923076923,245
JacksonDatabind,61,4,1,6,10.833333333333334,65
JacksonDatabind,62,6,1,16,4.25,68
JacksonDatabind,63,10,1,25,4.56,114
JacksonDatabind,64,3,1,12,7.333333333333333,88
JacksonDatabind,65,4,1,9,2.3333333333333335,21
JacksonDatabind,66,4,0,11,4.545454545454546,50
JacksonDatabind,67,3,0,7,9.571428571428571,67
JacksonDatabind,68,3,1,25,3.68,92
JacksonDatabind,69,3,1,12,8.25,99
JacksonDatabind,6,3,0,10,10.3,103
JacksonDatabind,70,3,0,9,7.888888888888889,71
JacksonDatabind,71,3,0,3,4.333333333333333,13
JacksonDatabind,72,4,1,4,11.75,47
JacksonDatabind,73,4,1,10,2.3,23
JacksonDatabind,74,2,0,3,11.666666666666666,35
JacksonDatabind,76,2,1,24,13.125,315
JacksonDatabind,77,3,1,4,16.25,65
JacksonDatabind,78,3,1,5,18.4,92
JacksonDatabind,79,5,1,13,7.0,91
JacksonDatabind,7,4,0,9,8.11111111111111,73
JacksonDatabind,80,5,1,32,3.75,120
JacksonDatabind,81,3,1,9,8.88888888888889,80
JacksonDatabind,82,6,3,12,8.666666666666666,104
JacksonDatabind,83,4,1,8,3.125,25
JacksonDatabind,84,2,0,2,5.0,10
JacksonDatabind,85,4,1,7,15.571428571428571,109
JacksonDatabind,86,3,1,4,14.75,59
JacksonDatabind,87,3,0,16,3.9375,63
JacksonDatabind,88,3,2,3,26.333333333333332,79
JacksonDatabind,89,3,1,9,11.777777777777779,106
JacksonDatabind,8,3,0,6,6.0,36
JacksonDatabind,90,5,1,11,7.181818181818182,79
JacksonDatabind,91,3,1,9,8.88888888888889,80
JacksonDatabind,92,3,1,9,11.777777777777779,106
JacksonDatabind,93,6,1,9,4.444444444444445,40
JacksonDatabind,94,4,1,12,4.166666666666667,50
JacksonDatabind,95,4,0,6,5.0,30
JacksonDatabind,96,5,2,16,2.1875,35
JacksonDatabind,97,6,4,10,7.9,79
JacksonDatabind,98,4,1,7,15.571428571428571,109
JacksonDatabind,99,4,0,5,3.6,18
JacksonDatabind,9,5,0,10,4.2,42
JacksonXml,1,9,7,26,3.1538461538461537,82
JacksonXml,2,4,2,13,7.076923076923077,92
JacksonXml,3,3,1,5,12.8,64
JacksonXml,4,4,1,15,11.733333333333333,176
JacksonXml,5,4,2,6,8.166666666666666,49
JacksonXml,6,5,2,6,24.833333333333332,149
Jsoup,10,3,1,3,6.666666666666667,20
Jsoup,11,3,1,8,8.875,71
Jsoup,12,2,1,61,2.3278688524590163,142
Jsoup,13,4,2,7,8.142857142857142,57
Jsoup,14,6,1,8,4.625,37
Jsoup,15,4,1,5,2.4,12
Jsoup,16,3,1,6,8.333333333333334,50
Jsoup,17,3,1,3,5.0,15
Jsoup,18,4,2,6,5.333333333333333,32
Jsoup,19,3,1,4,4.0,16
Jsoup,1,3,1,6,4.333333333333333,26
Jsoup,20,3,1,5,4.6,23
Jsoup,21,4,1,6,8.333333333333334,50
Jsoup,22,6,2,13,6.3076923076923075,82
Jsoup,23,4,1,5,6.8,34
Jsoup,24,3,1,3,6.0,18
Jsoup,26,2,1,2,7.0,14
Jsoup,27,4,2,8,4.0,32
Jsoup,28,7,3,21,6.809523809523809,143
Jsoup,29,3,1,5,2.0,10
Jsoup,2,3,1,5,3.2,16
Jsoup,30,3,1,13,5.076923076923077,66
Jsoup,31,6,2,7,4.428571428571429,31
Jsoup,32,3,1,3,10.0,30
Jsoup,33,4,1,6,1.8333333333333333,11
Jsoup,34,4,2,4,5.25,21
Jsoup,35,3,1,3,4.333333333333333,13
Jsoup,37,4,1,6,2.8333333333333335,17
Jsoup,38,3,1,3,6.0,18
Jsoup,39,3,1,6,4.833333333333333,29
Jsoup,3,6,2,21,5.333333333333333,112
Jsoup,40,5,2,7,4.857142857142857,34
Jsoup,41,6,1,17,7.470588235294118,127
Jsoup,42,2,1,5,4.4,22
Jsoup,43,3,1,4,6.75,27
Jsoup,44,4,1,9,6.111111111111111,55
Jsoup,45,3,1,3,3.6666666666666665,11
Jsoup,46,3,1,5,6.4,32
Jsoup,47,3,1,4,5.75,23
Jsoup,48,4,2,9,7.777777777777778,70
Jsoup,49,3,1,9,4.222222222222222,38
Jsoup,4,3,1,10,3.0,30
Jsoup,50,7,1,9,6.555555555555555,59
Jsoup,51,3,1,3,4.0,12
Jsoup,53,3,1,5,3.6,18
Jsoup,54,3,1,4,5.75,23
Jsoup,55,3,1,4,3.5,14
Jsoup,56,7,1,16,4.875,78
Jsoup,57,4,2,14,4.5,63
Jsoup,58,7,1,19,6.7368421052631575,128
Jsoup,59,5,2,6,6.833333333333333,41
Jsoup,5,3,1,3,6.333333333333333,19
Jsoup,60,7,4,11,5.090909090909091,56
Jsoup,61,5,2,6,6.0,36
Jsoup,62,3,1,3,4.666666666666667,14
Jsoup,63,6,1,17,3.2941176470588234,56
Jsoup,64,3,1,6,4.333333333333333,26
Jsoup,65,4,1,6,8.666666666666666,52
Jsoup,66,3,1,8,5.375,43
Jsoup,67,6,2,19,8.263157894736842,157
Jsoup,68,4,2,5,8.8,44
Jsoup,69,2,1,2,14.0,28
Jsoup,6,6,2,8,258.375,2067
Jsoup,70,3,1,4,5.75,23
Jsoup,71,6,1,9,10.11111111111111,91
Jsoup,72,4,2,4,5.75,23
Jsoup,73,4,1,12,4.833333333333333,58
Jsoup,74,3,1,4,7.0,28
Jsoup,75,4,1,4,6.0,24
Jsoup,76,3,1,3,4.0,12
Jsoup,77,4,2,4,4.5,18
Jsoup,78,7,2,10,8.4,84
Jsoup,79,3,1,7,3.2857142857142856,23
Jsoup,7,4,1,10,4.6,46
Jsoup,80,3,1,3,6.0,18
Jsoup,81,5,1,10,8.1,81
Jsoup,82,3,1,4,6.0,24
Jsoup,83,5,2,12,3.25,39
Jsoup,84,3,1,5,5.6,28
Jsoup,85,3,1,4,4.0,16
Jsoup,86,3,1,3,4.666666666666667,14
Jsoup,87,8,1,67,2.343283582089552,157
Jsoup,88,3,1,4,4.25,17
Jsoup,89,3,1,5,3.8,19
Jsoup,8,3,1,3,6.0,18
Jsoup,90,3,1,4,3.25,13
Jsoup,91,7,2,11,14.363636363636363,158
Jsoup,92,9,2,17,6.9411764705882355,118
Jsoup,93,3,1,4,2.25,9
Jsoup,9,3,1,6,3.3333333333333335,20
JxPath,10,2,1,2,9.5,19
JxPath,11,3,0,7,4.857142857142857,34
JxPath,12,5,1,9,11.777777777777779,106
JxPath,13,6,1,29,6.517241379310345,189
JxPath,14,2,1,4,4.75,19
JxPath,15,2,0,6,3.5,21
JxPath,16,3,0,4,2.75,11
JxPath,17,4,0,12,4.25,51
JxPath,18,2,0,7,4.0,28
JxPath,19,4,1,12,10.166666666666666,122
JxPath,1,4,2,4,2.25,9
JxPath,20,2,1,3,16.333333333333332,49
JxPath,21,4,2,4,17.5,70
JxPath,22,3,1,6,13.0,78
JxPath,2,2,1,9,2.6666666666666665,24
JxPath,3,2,1,6,14.0,84
JxPath,4,5,1,25,8.88,222
JxPath,5,2,1,5,5.6,28
JxPath,6,2,1,3,6.0,18
JxPath,7,6,1,19,11.052631578947368,210
JxPath,8,2,1,5,6.2,31
JxPath,9,4,1,16,5.875,94
Lang,10,3,1,4,14.0,56
Lang,11,3,1,3,5.333333333333333,16
Lang,12,3,1,16,3.125,50
Lang,13,3,1,7,5.285714285714286,37
Lang,14,3,1,8,13.375,107
Lang,15,1,0,3,7.666666666666667,23
Lang,16,3,1,5,2.6,13
Lang,17,2,1,3,13.333333333333334,40
Lang,18,2,1,5,3.8,19
Lang,19,2,1,9,4.444444444444445,40
Lang,1,2,1,4,12.5,50
Lang,20,2,1,8,3.625,29
Lang,21,2,1,2,5.0,10
Lang,22,2,1,3,7.0,21
Lang,23,2,1,5,19.8,99
Lang,24,2,1,2,4.0,8
Lang,26,2,1,2,7.0,14
Lang,27,2,1,3,2.6666666666666665,8
Lang,28,2,1,2,22.5,45
Lang,29,2,1,3,10.666666666666666,32
Lang,30,2,1,34,34.88235294117647,1186
Lang,31,2,1,3,31.666666666666668,95
Lang,32,2,1,7,4.428571428571429,31
Lang,33,2,1,3,2.6666666666666665,8
Lang,34,2,1,76,2.1184210526315788,161
Lang,35,3,1,7,5.857142857142857,41
Lang,36,2,1,4,4.0,16
Lang,37,2,1,6,6.166666666666667,37
Lang,38,2,1,2,7.0,14
Lang,39,2,1,2,3.5,7
Lang,3,3,1,6,5.666666666666667,34
Lang,40,2,1,4,12.75,51
Lang,41,2,1,8,10.375,83
Lang,42,2,1,3,7.666666666666667,23
Lang,43,2,1,2,5.0,10
Lang,44,2,1,2,7.5,15
Lang,45,2,1,2,3.0,6
Lang,46,2,1,20,2.85,57
Lang,47,2,1,3,6.333333333333333,19
Lang,48,2,1,3,5.666666666666667,17
Lang,49,1,0,1,3.0,3
Lang,4,3,1,8,3.5,28
Lang,50,2,1,7,8.571428571428571,60
Lang,51,2,1,2,1.5,3
Lang,52,2,1,2,3.0,6
Lang,53,2,1,3,25.0,75
Lang,54,2,1,2,5.0,10
Lang,56,2,1,6,3.5,21
Lang,57,2,1,2,4.5,9
Lang,58,3,1,3,4.0,12
Lang,59,2,1,2,4.5,9
Lang,5,3,1,11,9.818181818181818,108
Lang,60,2,1,3,4.0,12
Lang,61,2,1,3,5.333333333333333,16
Lang,62,2,1,5,3.4,17
Lang,63,2,1,5,12.8,64
Lang,64,4,2,14,16.928571428571427,237
Lang,65,2,1,4,33.0,132
Lang,6,3,1,3,4.333333333333333,13
Lang,7,3,1,4,7.75,31
Lang,8,3,1,8,5.625,45
Lang,9,3,1,3,3.0,9
Math,100,3,1,7,7.571428571428571,53
Math,101,3,1,4,3.5,14
Math,104,5,2,10,2.3,23
Math,105,3,1,5,6.8,34
Math,106,3,1,6,6.833333333333333,41
Math,10,3,1,3,11.0,33
Math,11,3,1,4,6.5,26
Math,12,2,1,8,7.25,58
Math,13,3,1,5,9.8,49
Math,14,3,1,5,9.6,48
Math,15,3,1,4,4.25,17
Math,16,2,1,5,18.4,92
Math,17,3,1,5,7.0,35
Math,18,2,1,9,2.6666666666666665,24
Math,1,6,2,11,3.3636363636363638,37
Math,20,3,1,6,6.5,39
Math,21,4,2,18,12.88888888888889,232
Math,22,5,1,8,7.625,61
Math,23,2,1,11,7.363636363636363,81
Math,24,2,1,8,8.375,67
Math,25,4,1,7,5.714285714285714,40
Math,26,2,1,4,1.75,7
Math,27,3,1,3,5.333333333333333,16
Math,28,2,1,5,12.6,63
Math,29,2,1,5,9.6,48
Math,2,4,1,4,5.5,22
Math,30,2,2,3,6.0,18
Math,31,4,2,13,11.538461538461538,150
Math,32,3,1,6,10.333333333333334,62
Math,33,3,1,4,6.5,26
Math,34,3,1,5,7.0,35
Math,35,3,1,8,8.25,66
Math,36,3,1,4,12.75,51
Math,37,2,1,12,4.583333333333333,55
Math,38,3,1,14,8.214285714285714,115
Math,39,4,2,4,16.0,64
Math,3,3,1,3,5.666666666666667,17
Math,40,3,1,5,6.0,30
Math,41,3,1,4,9.25,37
Math,42,3,1,3,8.333333333333334,25
Math,43,3,1,7,7.285714285714286,51
Math,44,3,1,7,10.428571428571429,73
Math,45,3,1,4,9.75,39
Math,46,2,1,4,3.5,14
Math,47,2,1,11,3.5454545454545454,39
