vcs_url,commit_hash,parent_hash
https://github.com/apache/ant-ivy,63b85e9c1489baed177698da20ab1cead3065cee,65a2a7da3ec5a9c41a6279c55d7b8a2c239bee56
https://github.com/apache/ant-ivy,6f2f415bced22ff908d5270e0728714cf922fd9e,7b93fad2570e713762fc845db5dc56bc2ffdc476
https://github.com/apache/ant-ivy,6e710a1f78a4a733020a4b2d1f07b6fe4c6684f0,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1
https://github.com/apache/ant-ivy,8a4cc1031e46f5d3537fab3bcf5ec89663372539,c65f83394f69213c6f105c639a0c49c1216691fd
https://github.com/apache/ant-ivy,7de1cecb80ba27488731b0676230288ab6213b75,72dbe9065eb2c135519ec002f08188d83ae4a231
https://github.com/apache/ant-ivy,7a90c7ada50de5e8bf7e6587fe5d0910d3511a98,cc502dfc9d48fdd01b43869903bebeb7964286d9
https://github.com/apache/ant-ivy,675270c475e5425eddd4e528b87f88c67dbf6aec,b0237ff734aaaa56a6637cf21a170c68f0e8dd74
https://github.com/apache/ant-ivy,6b79a9678736eb999c8dd694e5397cc941ad7797,1d47acc429cc00ac1e30c6baf4e39b668139f91a
https://github.com/apache/ant-ivy,6e9213054338791936d7211c1049d731f9980ba8,a1b57317786f000ce33cc8348eadc0508cc06358
https://github.com/apache/ant-ivy,86826f5e5927aff2b3dc73818f5f4a172119387e,893234abb5c8b007e04e291add6691cc7224217c
https://github.com/apache/ant-ivy,7d3dd9e3aedbb664c4cbf76c1a09c963798fee6f,10b00b578d67219dea8bf6b24e37d370dfd263e8
https://github.com/apache/ant-ivy,7ad46005f354f95c16000ccffd036604bf570106,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8
https://github.com/apache/ant-ivy,87c95a0528fef03240474d89b645ae0993d50ea2,9e4c6365feca8b658be0fd2053e77577771e6d95
https://github.com/apache/ant-ivy,6a970949e79488fb2b6b77ab892f144df5b62721,02717cd006d9eaaf47ba048eaf4bb018e0101ddd
https://github.com/apache/ant-ivy,7126e673ceb6ff1fbac0ad53f82b268685cee9ff,de07bb13f0a395c2c9b7469b13736e0212eebcca
https://github.com/apache/ant-ivy,8cba88fa1a5dbcf8986e2726b15eeb1d823d87ec,2d7c6f5ff4c2986d3b3af987a371dc89285ba788
https://github.com/apache/ant-ivy,8e0e1c32ff1ed1da4f09fc9917812e6457e6fef7,5240c8825896997f0845e354a51b1ac725dfe06b
https://github.com/apache/ant-ivy,71a4f580751cf216bec67cef2d3016519392be62,5c6feca04127a6e45156ebf43b337bc1ffcd5808
https://github.com/apache/ant-ivy,85ae11989e321aeb47b9fbda1e46e9d960e2633f,b2941d062d93c555aea5518f808db90bf2a92728
https://github.com/apache/ant-ivy,8e5ca50b8b5f47f3fb41fab5db07b9d7805628b3,a23a1a64ec883102dc8a3a2860c3b0d2fffc4134
https://github.com/apache/ant-ivy,8b57b6e537a9f37b70b769ebd9d6d44130c5c0ad,929ff9adfe987f7677c276fb7642fa1fafc6a190
https://github.com/apache/ant-ivy,771f3bd0fcdde9bb5b7aa760adfead2d5da7a43c,8e1addfc56ff9b554bfb00e28ba359db28c075fe
https://github.com/apache/ant-ivy,82e9af9c68aa353a19c2b005838458563425660e,e636160cda90c4626ddbd8e0af7884327f83dd21
https://github.com/apache/ant-ivy,72dbe9065eb2c135519ec002f08188d83ae4a231,c8d9bd438d72b4c87f38465f2c34082da22c40ce
https://github.com/apache/ant-ivy,74c9be792942b8af66c9ba5648490d36a2c0de88,797d09c415c7d1feb23aac5c69c855f207e02f98
https://github.com/apache/ant-ivy,7e97cea661e1ab9a13b6ffce2c48288cb74eb9b6,ac1b5696e8911a515ab755f0ef93845760af1e9a
https://github.com/apache/ant-ivy,690af97adf76e350576032cbe221f7ee7b32e42e,a76db99d17dd5f26066189b75da592cd6e0b14e3
https://github.com/apache/ant-ivy,7f1e2538b917f4867b762a30febfabc62f2388d3,9f5ded018109c851760a08a4c25c96f2f0b7f039
https://github.com/apache/ant-ivy,64fcdf5322bc67ae880fb042d8c7a70e4168b69c,c370a753fc0de5b31935e87e98e91f256885bfed
https://github.com/apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e
https://github.com/apache/ant-ivy,8bc2bf074a3f448b17069bad07d842f40abd1ff6,b2c432a9c9c35cb80552918aa2f6c795eba89757
https://github.com/apache/ant-ivy,64c1a69c4d5ae173e1743a96ddc2f0f42a130302,b34fdc404f53efeb27725f8e2017711e0eb9255e
https://github.com/apache/ant-ivy,7217b9d270e31fe1e68803c8e25b0a03869f1556,f463013f34a5c5c61b7dba22c9ed4096fbd3b218
https://github.com/apache/ant-ivy,72b0e0dc4b9d3ebdf169a1d74ae2fd75de959aee,b8e042f4cd556766f14ea8b8f2a40d021c76b6e7
https://github.com/apache/ant-ivy,7129090417afd60dad011c1823f927c0f1a1fd37,ec6e487b4c8e33199427c5a8c640a49eff339daa
https://github.com/apache/ant-ivy,6ab9d41e3e9fac941966d877e57f54b49003a8a4,2dc3e2207a1dc877cf6c559441dc686ee24a2240
https://github.com/apache/ant-ivy,71ddda217815019e3d29b8458e9a1a05da3eee55,e5cfc6c9de6fc00e8468e06946120d72251c8f99
https://github.com/apache/ant-ivy,86b9dbd0254ac20a450c8b42949020074eb8b60a,f54a5d5c88cf1398ccb8b02d63d9910cd716caa5
https://github.com/apache/ant-ivy,797d09c415c7d1feb23aac5c69c855f207e02f98,7de1cecb80ba27488731b0676230288ab6213b75
https://github.com/apache/ant-ivy,82aa33b5464fae8a107b9c72398aad5853e62f30,90d67e1a920ab4ca35191bbee14838f68ac04391
https://github.com/apache/ant-ivy,7972f1ac1b85a5174c9f293ad98abc87edfe42e6,cc6ce27331c5495748b4e8f57b113a84f2590fe4
https://github.com/apache/ant-ivy,6c7c02162f1c6437cdfa98b881251827ccb696e5,e199007407f260730284c5917a85ca8ac3f57fcd
https://github.com/apache/ant-ivy,6d6d34af69292a41f77162ab43984daeee54cac0,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b
https://github.com/apache/ant-ivy,7376c5f6778693e74a3dc17da01ca3f40ec12e23,3d8ad2975bdb9f1c79d2bed5ecd8fc68517c0498
https://github.com/apache/ant-ivy,73c4065d785fd25e363077e735b96b02fa64b810,abd0b37f0a553de2b64f3d9379058e7747939228
https://github.com/apache/ant-ivy,7ab2d5be0b4abda6971f50d2002c3c615c770b29,1ca42dd87c8af6964d4e4de47657f0dadf0c0356
https://github.com/apache/ant-ivy,8b9280c8ab2b26ca717c5aaa0b82352f8dcf130f,56c3991ddafc2ec189b159cdaebabede72040ba4
https://github.com/apache/ant-ivy,77680e867c18a49a1c6bdca290434b0d565dc8c0,05fb514be9793184c312f0d095847ffc46ead21e
https://github.com/apache/ant-ivy,7de83722fc38ed3456a6825ba721d38eba19f1aa,9413720aaa78111ecd0f1a786f49d1030cb2a023
https://github.com/apache/ant-ivy,8e0358065b9b05d30104abc17892a7f13a071053,7f371a0ff8a47063d5d3cf2f3b964b37f5a55087
https://github.com/apache/ant-ivy,6f5090272f1f4129db2adc2d14b07150152224b3,40aab4b627a26d461a9da8b2aaf50923baf0d667
https://github.com/apache/ant-ivy,6d54418d10508962e56a1f1a11042011ea24dfee,7e97cea661e1ab9a13b6ffce2c48288cb74eb9b6
https://github.com/apache/ant-ivy,69f8b7008c804bf0bcf82d254732cf1d9171d101,3696b20b031e4119f67497c24039957771bb73db
https://github.com/apache/ant-ivy,85e3a5c0954290c9f5501c94aea9d9be29a88e2c,a5d090ac4a03f964c5b2b3c7f3af7a908b36aa31
https://github.com/apache/ant-ivy,27671a8bcd25de274c664aabfff6778ebc29af52,6092537b8ab64543e0a5cc653ee0cf77d42dca37
https://github.com/apache/ant-ivy,22cbde0e563f8578c10993fe79d15024277fe39c,85ff5fd73a7a8deef2f8954516b062b294822b20
https://github.com/apache/ant-ivy,320a562244c9139a129f83addb7e93e8d4d0fdb0,e94b444bb38f3e31e283dc0622f1e466dd2f3144
https://github.com/apache/ant-ivy,312c2518aaaa70bf76ccbe2b719c51e93d46bc50,771f3bd0fcdde9bb5b7aa760adfead2d5da7a43c
https://github.com/apache/ant-ivy,27170b5ef294fc8c639249d74bb5b27776a445d6,62dc7e84ef2e8bd9ac38162d72d22e061229efa2
https://github.com/apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,65384681bd20b1bd2d1441057ed4c49d9d628c3e
https://github.com/apache/ant-ivy,2742727bf2a3a4bc10b20a54783f19f25fa81cca,992bd4a3e4d257171c885ee1d17c834dccbc246e
https://github.com/apache/ant-ivy,38ecb80ecd565c3f95796e9b23ca3532a56e3e52,8b877a786d757396a3ae28e346eb48baf68d1297
https://github.com/apache/ant-ivy,2e6870ab9ae5fa2e84dd8ea1167ad0e18c0c0196,4e74e8db62133396586f26563f3343745a672aeb
https://github.com/apache/ant-ivy,1c28714c8cdce0831ffa79d5c60e59ab019fff97,2b8e79e1aa2eecf2497461965234de527ac19e3d
https://github.com/apache/ant-ivy,7b7b37726fb328a6d796b64f2947689c6a8eb3e9,47283254c2fcac690af038b44edf33e71e3e3ba7
https://github.com/apache/ant-ivy,21fd172fe67cbe87641957c748cbe8fbddc1ead2,c753e281c708af0ce06baa3b83acbc20290b2bb7
https://github.com/apache/ant-ivy,8554a2c34a373fb94334c517d56a651fb331664d,8112fdb447f295fabfeabd993b05a97a684b285a
https://github.com/apache/ant-ivy,866ec93bfd5f6331c95c66e19178c9ffc1441ee2,e26114a8fb6e6c7302a072e78dc88ad43979c17e
https://github.com/apache/ant-ivy,37f373401c3fefa832be0d52f617f0711b0bb831,3197015c0d2efd8588faaf89e2ef30fba433dd56
https://github.com/apache/ant-ivy,33753d4afd864c8db0044420c642b8f0c3511756,db7ba000877581fbd0cf5b4842b352d602a28b80
https://github.com/apache/ant-ivy,2ba44683bc529d53a1488ac380d06c4c691f2a52,ffd4bc6027a4276a156f6c783158718e9eec88f7
https://github.com/apache/ant-ivy,28b71bd41d8724575b6ef239890682a923c2cc86,d05d80788f787c91d8a603be70d12a2e5c3847d4
https://github.com/apache/ant-ivy,30d4b7bd496feaca6b37d23569fceff1738a643a,04291af0afd3f393310cfb5f6b30c1e533bb2d16
https://github.com/apache/ant-ivy,291a576a53a0c1b4e9c3ec7c75d3a548d09847a3,4aea7394e945940b23ee0b4ef444030e12316643
https://github.com/apache/ant-ivy,2e96cd40c91e1b40196d0d50a9e9c36e04b8465a,c54a68625c1fd6ba7c2928b3989e2fcfd6d13dbe
https://github.com/apache/ant-ivy,388a0d944f817639f9fed0b81ea185feb722e73e,78ea8d986304b8e0a7d114d6d3c2c940b5142d25
https://github.com/apache/ant-ivy,31fd31d27c662f225c9d0045f4d34a90b4d9a3e3,3067623a5b07c7e58f4346e1f18430d24cc295fe
https://github.com/apache/ant-ivy,1b5578ac663ce35ce962dcb5e6e53559a509aa97,b504542ae037f68603842ad37215f775c5f78d41
https://github.com/apache/ant-ivy,28704041ebe62167281d24100e3e874bf1717d04,a6e41ab5333182af9325838c0b0cc001e60e59d1
https://github.com/apache/ant-ivy,1aa7361ccca3e4663d54954c58f24704be1ba5f0,a8080f8ff4816a514c601ef04cbebcc51165753d
https://github.com/apache/ant-ivy,33625d900186b4bce99993d22db46d9d5ae2205a,1224f28a1d30f72eb932c4f196e40e570b7fa521
https://github.com/apache/ant-ivy,1e19372380cc2e3e420b31916e6c4bc3eebc8144,e8d6dde98a14744219dcb19eb71e8e9214c210e6
https://github.com/apache/ant-ivy,26866a5a7b1bd8b84dad772344b35b47ae3f27ba,138c211793934507d5c46f705148548cd3009dfb
https://github.com/apache/ant-ivy,305ae20935073d5304d3558e782560879b89c6f7,5a9e947916a092a989af6651287cce654847a253
https://github.com/apache/ant-ivy,2b720c7df037fc7d9b1b83d3fb6cb12edc6e8ed2,cd68dcc15abe36da0d35331eb5ffe1e9493a713d
https://github.com/apache/ant-ivy,2521f29eb6a72a20f339d3ae0c446bc617345eed,c887664b0f0f09da80a75f5e76eddb12cc562c5b
https://github.com/apache/ant-ivy,2dc3e2207a1dc877cf6c559441dc686ee24a2240,4dc3f9ce26e7fe0e339b731ca417554abcb92e43
https://github.com/apache/ant-ivy,3ac3caed42aafd0b82e33cb172e69339bf9e071f,51af5a246d8c0c94ec56f8d6e70787c2a73e6da0
https://github.com/apache/ant-ivy,34acf5690d3b1370eec91abfee0665252b1c3ec7,7cf7986513f063bd1a7e6aa67864195eb7630f04
https://github.com/apache/ant-ivy,26c458f09bc858537d02b3749868e8318b167a68,47e26f11f0901db6f132a3328b64dfbcc459a7a0
https://github.com/apache/ant-ivy,38c1f13e209bb10b10e7a43a8b98196ab03819c9,d56d0309fdc03ccd3d7b05e7c32cb3d3202efab4
https://github.com/apache/ant-ivy,246091e9b84f897ddab6e6f548009401d3e0d5ea,7ab71f3f05b412ebd65bfa38f0707c26285dd7a3
https://github.com/apache/ant-ivy,3b753d0c96420a2cc9eb966fa969d3bbee017a67,a3660872d9e95162902ee8ad9baf118b67054a67
https://github.com/apache/ant-ivy,2ff246110d5505e052d54a2694784367b3962f7b,d1df7c94e8ae961d42ff7c6896561abc0c151af5
https://github.com/apache/ant-ivy,1f2a18c7c18f42be59d45ccb371a8c6030e030a1,61ae53eee02ae1b0dce544093dd9311d4040254f
https://github.com/apache/ant-ivy,36853987d19bf9fbc18d7eae907d7d1db285d75f,f262e0980eb6bc9d1a298da5e91ede3bf63f0e24
https://github.com/apache/ant-ivy,2c932d1af2182f60a8629fc8059c3681e9ede9ac,89574baa05c3fde6bcda2ffb6b5dfeba080db0c6
https://github.com/apache/ant-ivy,3734d6da5deeda8ef852e0a3947ad436f98ce92f,009ff2d036b523ce5bdef4517c7b3d86ef67aeff
https://github.com/apache/ant-ivy,2e9fad2c6a169a6c5c6c397fe82faf6b314cb268,c97fed354ff6fe8b352f5c7d6cb160f6943ebc39
https://github.com/apache/ant-ivy,22dd74e245b5ec3a5346b8bd20f73a36f9572bb3,5e0edca229ed9f54e3ca25959943c64b4b3d33f5
https://github.com/apache/ant-ivy,2e027a4d3de9f472c774ef20d9487926efe5fd88,d413bf2e74633571d839652bce738b6fd3393b5e
https://github.com/apache/ant-ivy,2db4eb59d4080d28e113e6ebe679b17f91222bf4,074d2bc016cc3dfaec957f9c2d756a8e52fb9a8f
https://github.com/apache/ant-ivy,33deae33c51d391f9fa1ca0a19fad921d16e93d1,34acf5690d3b1370eec91abfee0665252b1c3ec7
https://github.com/apache/ant-ivy,3222754b7da18c32492e5678a016bcb7fa8d7faf,c75e67e48a456f472db834f4e11a00d7ca997ca4
https://github.com/apache/ant-ivy,2d5b2326b24fc18ac3fbde0bc01ca1def85e1b29,1ac854b13d46567c4cc491203e6c5f1853ddc020
https://github.com/apache/ant-ivy,32038d1bde6ac8ce2a8583264b5d419d0c32aad3,12e916f9cc4acd533118b5ebfe6645daad6443d8
https://github.com/apache/ant-ivy,2a617e6572d47292f26de86cf1ec0b4cc877e50b,17ecf9e7e418a6236f0f9308444e0c926f89946e
https://github.com/apache/ant-ivy,25987cad1d8be02b4b321ce06b23ffdf36cf2f5a,eb3241e4ddbdafd9687c3b81e8886245c4642286
https://github.com/apache/ant-ivy,38326aa020ae46f5cfb542dcfb138c45ef0d0469,f73cbde14dcdf11cb94044b76bba6ffe610bbbe4
https://github.com/apache/ant-ivy,283f77d29ab46c5ae47d312455641a0317c58f58,556ccd95c84d75e459d7d21df8c4c10818fad16a
https://github.com/apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,4166ccbbb4a9a553b76148bf53380b450d444cbc
https://github.com/apache/ant-ivy,2f039bd72de99f79ca8c70e40fae0a81e7c2645e,1eb40935fd2e83b6e99f554d2498802a4ba9a9f9
https://github.com/apache/ant-ivy,243defb4c96d911683bc5a2c2b1e630770d49121,e1f1aac436232d395fe8dc6444259c49fa585b55
https://github.com/apache/ant-ivy,343be17bd1ceaaa16b828c4c98e72abf96f13ade,1e26fb30bdf61675a7b631ff49b95bffb989a15e
https://github.com/apache/ant-ivy,23e7c3b44ddb18eecaed97ef68aa26220a085a37,14d95519d85be2af6576b0e96cdc29adfdb2fe1c
https://github.com/apache/ant-ivy,32154c0466bcc525bbffd5dd87a73ec21128e8b7,a2957640c363e2138970cf95bce17329f4c9d919
https://github.com/apache/ant-ivy,264c88b087962db2a6d690f131e074bd609bd39d,283a1cfbd20bc5061551d5a829e8ed40ff68c46a
https://github.com/apache/ant-ivy,394b388fca735ad0d97cd80a54b94e6ae930e1f3,85e3a5c0954290c9f5501c94aea9d9be29a88e2c
https://github.com/apache/ant-ivy,ee6ae79be8d0303db4bf48a948bcaee46b329fec,2499f70cabfc8d17f2c6de124a81fc0940a70fa9
https://github.com/apache/ant-ivy,c66246c26429180e6a1d1a92499b8d2b637790a5,2c0137ed01ca0eca069843aa6bf2b64b76626780
https://github.com/apache/ant-ivy,f853d15e317bba494d3ec81ee4bd0414440a6161,9de8fa5894b860345edc29e444ecd62f3752d9c6
https://github.com/apache/ant-ivy,bc4d178e961b1b40f3f99c856d7d1168c8238f1c,b0d32e4b79ec06ee7d9ef1162540d7f03532fa7e
https://github.com/apache/ant-ivy,cc06ae9bf7a1fb6cee46c40d2a6388ac05d3f5d1,71ea6c7ca9eef1d592312217d3c523f244b2d4a6
https://github.com/apache/ant-ivy,c9b1f2d6422803573c73c08d94186eb885feaa15,c5fb06dcb8ffe00dfda665f73477ba8aa875599c
https://github.com/apache/ant-ivy,d282711600f0af14ee4b165d886d30eb3090a383,be2aa80bc371d600ab2230c545051ea6454577f5
https://github.com/apache/ant-ivy,be2aa80bc371d600ab2230c545051ea6454577f5,4ea703295986fead44848f8edc1ed4d8fea309e1
https://github.com/apache/ant-ivy,fcff7ed74d0482eb60791adb0b82c2ca00e1de59,4708138cb7de377a96fe17288a1daba43d7c8357
https://github.com/apache/ant-ivy,d8a7bc325189e9115526712c01586a27de6440e0,df84eb4918c4079bab0a424d0a6bede660985a63
https://github.com/apache/ant-ivy,b88e17ca8fa4eb7ba86886ed8f2a33875c55b223,a8e22c5d18eaccc539f266df5e5a8f4ae52ea1ef
https://github.com/apache/ant-ivy,db2ccbe53689c54303b6498eb63ad8c7d9c66777,12dc2b1ba024fbbcbae298df9c135700ecbb424c
https://github.com/apache/ant-ivy,cd9f86bada5c6016badedb214c0b929ebce90271,f3539c7eb312b127122084279002d3fd238c9a17
https://github.com/apache/ant-ivy,c954cd1d77d4707d5948c4e4c7907e61a3dfd7c7,5953059e5870032f7391181406bfe663af034be9
https://github.com/apache/ant-ivy,cc28a242d0042076f20e6e237fba438b572d0a89,32c182c2d826c10ac17ad04c28ad4e37cd4a733e
https://github.com/apache/ant-ivy,c2207aa2f1984e5050be9ed62e8b45b27b7ed7bd,b7a49eac5adb106da96b99c46ff4472e4a3d2c4a
https://github.com/apache/ant-ivy,c88d4466b154dfb60b76b411761d3df79679b63b,ea33beff535a67023a743bbade1127bde66191ee
https://github.com/apache/ant-ivy,cc7dab6e43fa189dc2e62ed0425bde14fd5fc1c1,30c289a07783c0f86f6cc7b5cacdbaf7f89578ac
https://github.com/apache/ant-ivy,e4241930b32676966aab270ba122972ec5eb71ae,0ae76b490f042d39c53581266c01d1a3787ecf7a
https://github.com/apache/ant-ivy,fa8f024d082998c7ae48b21f3eb6f8f2ca56a719,660bab71f755dd93710647c1308d1ef222c46d27
https://github.com/apache/ant-ivy,d964c73d749538ee7ec7b3cbd96a2ff1dba201b3,e80b85d504ae9fb64b8cff4f05bc3a3a4ec8f716
https://github.com/apache/ant-ivy,d0eb1d1dd1d9aed27c433d78a76962340fcbfc1d,a3611513fc4de7234ef49ae46d646b0795ac7110
https://github.com/apache/ant-ivy,c28ed2e0cfab58bdf7c1849efd75d5ca59a830e6,5904d90ade8663f5552b51036740352a9b796892
https://github.com/apache/ant-ivy,be8e6831821a9f315de1dae8608ea6acc55b0fc9,02efe9eb38b8eba5063a95d2edbd6bc9398db229
https://github.com/apache/ant-ivy,bf5d8de222878e3dc81a16cc98a28f9a9194b74b,4527644640e4c335345d13dbc23aa418a46736b8
https://github.com/apache/ant-ivy,d56d0309fdc03ccd3d7b05e7c32cb3d3202efab4,d800c7e47c66b6b80ed19c7fb2b27d0b8b987b40
https://github.com/apache/ant-ivy,beff2feb9d015b7e34102e378f47eaface5c7023,3ac3caed42aafd0b82e33cb172e69339bf9e071f
https://github.com/apache/ant-ivy,c819598e9fb2ce0f2e7cdfe26b084f582bbee0c6,79b2633547be4813e424ccc9b7df3f74d6a34568
https://github.com/apache/ant-ivy,f7acab1f6c720cf0588fee9aa5f01f6d3000f6c3,d40c01673e866c3c3b5b51bce66e9518924cc31c
https://github.com/apache/ant-ivy,db841bca384a29d5b8927ad7e8f550d2d7a22225,d4d77d2243b74891d0ca65019c6cbced903b95d2
https://github.com/apache/ant-ivy,d3ecb70f56f0324b490e7d9dd3189c8369e48946,8b57b6e537a9f37b70b769ebd9d6d44130c5c0ad
https://github.com/apache/ant-ivy,c342635a4694995e4eaca74d8e5eff81a7e5d2e7,d37e4230175b1056c46d730560e31d7f981dde18
https://github.com/apache/ant-ivy,f94ef5f669830850e7b668ae150a436276fa33ee,e0ac90c41014d6b2cc49313dc4190474db0b2254
https://github.com/apache/ant-ivy,b7a091ad6cdf09a0b007e5fe2c02d811b6d70428,d6829773e13ba5156aeedfb9af11b01497597669
https://github.com/apache/ant-ivy,c919633331c550f5739c9495cc83411c9269cf3c,2607e032c31d01544c4b3eb18f95529928a5a087
https://github.com/apache/ant-ivy,f3f8c34137e0f696be9d9341516728af6e3d1a55,93a5c1d354854024b4cc26fc4f02796333d7fae6
https://github.com/apache/ant-ivy,da7d5df6de444468ebdb4b79ae0d0dc3ac90b59d,a5f67ad88d67c6df250c79e28dfa198b8adc8178
https://github.com/apache/ant-ivy,b84f786db6d85cbf9973adfccdf135cb71824b87,902a680951f318488a4bbe0184a3a223c5709b01
https://github.com/apache/ant-ivy,c66b23747627a2b432e0068561d457cab9f97ead,a3011aceedcc80ca891d9bc7df68e9a54a807ccc
https://github.com/apache/ant-ivy,b62c3ff93e214fc7487f9bf5d56bb94c5e86c177,77da8cd5641a656e5194aad9c9a9e45d7bd158a3
https://github.com/apache/ant-ivy,fbc18fb917df623a64dd7a1a3a3fa53c0b94d00e,a7eb2c27a9e2cc59efd4df4e5bfc067248d5aecc
https://github.com/apache/ant-ivy,befe5e408a220c5003f6d87e8f720bfed12cc4ac,920ec78167016b5699ba847ede5cd7616cad8ff5
https://github.com/apache/ant-ivy,c9abb5f997860dab1448e21dd5152217bbe85be5,7f1e2538b917f4867b762a30febfabc62f2388d3
https://github.com/apache/ant-ivy,d2a2deec90c5335b87376eebd68af9986cd3071e,1163a9a0481f34ad637b7879b9287feadb047f7a
https://github.com/apache/ant-ivy,cc502dfc9d48fdd01b43869903bebeb7964286d9,7f4694ac707251bb597861695671eab568a91e92
https://github.com/apache/ant-ivy,d7542cd7e9e36fbfddc87374cbfb7af93e4c8431,c0f4601900662b3092c3aae7489da116428a5848
