project_name,vcs_url,commit_hash,parent_hash
wss4j,https://github.com/apache/commons-math,25f0b048097d109201db7735e0bb53ce878581df,d4338927c884c6973bb15413c29e01bed8b5f5c8
wss4j,https://github.com/apache/commons-math,26a610776cefacb898994e8e4ea493b6b1263022,73a227619d6671f69f9dcfb614f1b6abd83e2d62
wss4j,https://github.com/apache/commons-math,3a15d8cef20bdea0fd76e4a5464f9584aff9eff3,252aab4b1876af61af0656742fed165aad85c123
wss4j,https://github.com/apache/commons-math,2a6c6409a919c1091ef3af778cc9738c57d67575,f4c926ea82771de22a32150a8b0b1a502faf34b2
wss4j,https://github.com/apache/commons-math,33169dcf75724f6190b5c14148553b52899936e0,a40ad8af53e6607a1dec7364cb9fdca03ac44b59
wss4j,https://github.com/apache/commons-math,368f17d194d3d03c73cc459f1af6fcc1a1b7d598,3f53445d1173ae53cf07d056f8b6cbf5dc5afff0
wss4j,https://github.com/apache/commons-math,3a08bfa6d8f4260c133d2b0054c0e4cad592b03c,282f7175a4d8944e4744cdc8307e58b1efd19e72
wss4j,https://github.com/apache/commons-math,38983e820763c882e778c7d5c68b673fb45a210e,dbdff0758b40601238e88b2cffbf7ceb58ed8977
wss4j,https://github.com/apache/commons-math,335572b99ea84b7b0665e6a818cba41e34f97203,93dbc5a0c3044ece1880fb2ebaa131fe4c2a7c7b
wss4j,https://github.com/apache/commons-math,3719af9ea288f76cfbaf0c9b6d9b0b04faddc146,6ad3d5edf1228825ec1ca6b77bf0fef42b396730
wss4j,https://github.com/apache/commons-math,2dc556649e6c3bd545a73999e3bd8666c79c6d16,58faa3eeb72c552a7c8cc449e895786fe3f87982
wss4j,https://github.com/apache/commons-math,2bfd81a2b1b777e252ba76f7363bb9ba8e4ac707,1d635088f697178660b6e1c9a89d2b7d3bbe2d29
wss4j,https://github.com/apache/commons-math,36d220f3ddb36677c19e034fd57b13bee2528e9e,ac701188fe1394e21828f3fe2be0134710462516
wss4j,https://github.com/apache/commons-math,3b7f648d70b48573722947479801c3dabc986f8c,ad8cdb5859324816d4f85ac2b837ad9deda18c45
wss4j,https://github.com/apache/commons-math,2c443ab8b0efce5485f63eed62213091a188c993,b736c8bda6122b7f9f69cf0f52d80a23c3910bd8
wss4j,https://github.com/apache/commons-math,229232829c6d8741138decf27c4909065cad70af,70c713a3e88f250cb54fa0f224f0effe5d81cc95
wss4j,https://github.com/apache/commons-math,a56d4998cf16ff08f5593fb7d4dda66ca05dc269,d746a54c2ee50711283bb49e557f58ca491e1bac
wss4j,https://github.com/apache/commons-math,b148046add84f6c5bd19aeceb10c1a0fcf2e1283,c1c61ce70d1e9f7ee005364ac797841f653ec3e6
wss4j,https://github.com/apache/commons-math,a6f963066692aabd04aad9114e6ea1ccb32cbb5c,5a8eff6985f294b5af93d7cee829b5cb4d7ad9dc
wss4j,https://github.com/apache/commons-math,a9d0cc42fe5ef7fe35256bff4844b9f1b6d347e1,1cd5a3229c2fb9b35fa0ced635765bf59497d074
wss4j,https://github.com/apache/commons-math,aff82362cf13646b0dfae6375c895df7d5ca6b6b,c1ba07bb65f41afed35c12c12b40b4e8d03a408a
wss4j,https://github.com/apache/commons-math,a197ba858ecf364f9ddf2fe56f3611cf97b4c3b1,e1db2379ff3a09614f7287354406cb984f87f43d
wss4j,https://github.com/apache/commons-math,a507a4eca62847efbb9c13c3b73e7bc58791858a,3719af9ea288f76cfbaf0c9b6d9b0b04faddc146
wss4j,https://github.com/apache/commons-math,9c545d44a4a703c88d417a6fa43298a80ee67735,af199c675de0f5dd693c222fa72f9e926a31ccba
wss4j,https://github.com/apache/commons-math,9c8bb93443a6e5c2e1261dc5780ebb3f20bcbd58,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d
wss4j,https://github.com/apache/commons-math,98556fedcce9e7e4375f994cc171d4803e6c0ee9,b42223e931116ad3e8a1b3b3451d6bb14b8af82f
wss4j,https://github.com/apache/commons-math,9a324dc5463ea6329e0b2e59bb46073117d68168,abb1b3fdd6711eaa8ba9c8518cbb7ff83699df3f
wss4j,https://github.com/apache/commons-math,a06a15846544681467c040d471d9a2daa281a866,b8e4612d484cbc5d1bb36b397b96a791a1a04928
wss4j,https://github.com/apache/commons-math,a4ffd393334bb3d825738581add321c94f47983f,53f55d2ca07cd243f0961e6a984180637a0787cc
wss4j,https://github.com/apache/commons-math,b07ecae3d60c4f0233f1a1d97eb35d4a678f39aa,ace42058d67a52fb362543c5cf5aca64cf8de3e8
wss4j,https://github.com/apache/commons-math,a51119c0135dd24dd6d1a4d952b8329c2c7dfb1d,55a655ca2bf64e8f916c96d4a891608f97df310a
wss4j,https://github.com/apache/commons-math,aad388f4b4ff6792f3c43046010a7541120ec373,d607d9323cb01890feac071dab2934864422243c
wss4j,https://github.com/apache/commons-math,a9889607c1a94c5c24b80214ee84ce0358bdde25,e790293f6ea56cd4455c880cd795d8fcfe972d17
wss4j,https://github.com/apache/commons-math,b278d97dce8ed3f486722f4faa12753def872937,13e5edb1b92974da02a10f56f7803be56d969445
wss4j,https://github.com/apache/commons-math,98bfd27d631d2fc697a72e4ade6bffcbae83b79e,8a83581eaf0fb46000ffe3093b8b4152dcc18b91
wss4j,https://github.com/apache/commons-math,ac7334d69b7662aa4780053ffb39a553813ac8cd,fa55b9f28039367542636a0a628aa05d596a6b62
wss4j,https://github.com/apache/commons-math,a6abb8b00355db97486ab5023305c3f4e9e19ad3,8ed40d530295d819e0ca964b2d4542f6ca6a9929
wss4j,https://github.com/apache/commons-math,c768ed307d08484cd61ad8ac3faac330d22c8775,54b2a69a63be2da849bf4ddc56d7ee48ae850223
wss4j,https://github.com/apache/commons-math,c53f2106109153eda10c47a6960a5a579d1530b8,34f3f4196084768b2ef6b3db4608d8eccec50364
wss4j,https://github.com/apache/commons-math,ac597cc1720cd06840486b309b6deefb09123982,ad923872f34675312d7ca774512d2e28e0052501
wss4j,https://github.com/apache/commons-math,b30f3d55562471055862c3be42fb3a1a5c5d341a,52eb62e4dd78d7f75b44e37c245061d6506c93ae
wss4j,https://github.com/apache/commons-math,a567246d1e41cbd2eeef1cd795c8d46cc51a7ffe,ebb3d8441054fee1d327b4010c1f0defd8222ffa
wss4j,https://github.com/apache/commons-math,97e89cdd7acc6f330240e2cf9c9007af4311be4b,946995ac1621c46f7a2c647003d49222e2f91f02
wss4j,https://github.com/apache/commons-math,9edd2f24d77bfa5ea23688fc913a030c7cb6dcc7,190b6716ee8ac87d9f13146e0ff9cc670395deb6
wss4j,https://github.com/apache/commons-math,c8fc11146f39ce3243fb5360ae148a5a4cb633ce,f18f6dd91b0ee30d2585d5c23662f80eae3fd33f
wss4j,https://github.com/apache/commons-math,996c0c164a083c3dc2fbf2768750e3b3a81d77e0,3f59a81a1559d027dbc06b710d3ad03081dbb718
wss4j,https://github.com/apache/commons-math,b95cfc9b579e91a456847b2369295dfae7da8bc6,e2dc384d7bbe3414047049a67ca48b4885eba493
wss4j,https://github.com/apache/commons-math,c979a6f0fe3cc9d411bdff7d726c996876b401a4,5526877f31adcefa4c857fcd6bf3a3f88b912f51
wss4j,https://github.com/apache/commons-math,e42da5d9d21438c220768464b6a1f5b36bad92a5,8e5867eda8328e4cb2e103d098d0c9f3c2fab50e
wss4j,https://github.com/apache/commons-math,f83bbc1d68bd457dfccd370afb248126ce031eb6,4e4e8fad43b1b105395d56d9bae98297d3fefdb1
wss4j,https://github.com/apache/commons-math,95627968c1d078f49d5b7feaab84e050130769ab,f822b3285aa05874e628afbc17e90b5baa10234c
wss4j,https://github.com/apache/commons-math,95650f86eb397f9e0e0446104eddf301fc82b6c4,08e227ad3a7bc216b8c08cd03eccbdeca8a7bca6
wss4j,https://github.com/apache/commons-math,cedf0d27f9e9341a9e9fa8a192735a0c2e11be40,fea4dd914bebc7eb4f2b4ec8086f4241a9bd28e6
wss4j,https://github.com/apache/commons-math,f947c72da7f23b534d568ded6f9b24fe18fe39bf,9e2e73e4ec334756fc221f65ad16192fee121dac
wss4j,https://github.com/apache/commons-math,ad252a8ca3f08b2de70b039a302f3814524141a8,eda482d9f90f76cd461b5afebda526badd6e89c9
wss4j,https://github.com/apache/commons-math,a21d5ae301df6432b0ed6dec848f59e6545cbed8,1f9d49ec71077eb2fcab64fc0bd4c61a6a865041
wss4j,https://github.com/apache/commons-math,cc7d2ff3ca952bc3489a0ff0fad04f5a1543ae20,a51152cc9eeeb36e7efcaa126edb50f59058c845
wss4j,https://github.com/apache/commons-math,b468defc676cddd3af2953f5e033f449d9cc661d,d2d9d32f794586fc5f1307f5afb9a0f399725869
wss4j,https://github.com/apache/commons-math,97fb25eb35fd7738172b81883b834dfedf781b9d,e9771d7eb526a7c24512aaaee48cc74a357c5082
wss4j,https://github.com/apache/commons-math,99b46033f5ac900f7771305f6f0b0fe8c259e318,312b1ca42eb094de32a1a5cc961c9cb7e11d015e
wss4j,https://github.com/apache/commons-math,ce98d00852e21ce34d8d247db7f6be138967b559,2091cfbabc4e4940f70c2628cadc08da0baaedc8
wss4j,https://github.com/apache/commons-math,f7c0b403d2585912e40b471cf83ac1d72cdd459b,335572b99ea84b7b0665e6a818cba41e34f97203
wss4j,https://github.com/apache/commons-math,e91d0f0510ee8d69c76ee89b4e57341418866c6b,c9181d3b05de8f4d0de517355f35600aa21bb16c
wss4j,https://github.com/apache/commons-math,c9181d3b05de8f4d0de517355f35600aa21bb16c,63d88c74b7a11d7633584b007e94314ba9a555d1
wss4j,https://github.com/apache/commons-math,d252a811a239387fdbce0f6fe70be9507d9f2e26,5ee76f095e1c869d966241e92f2a3329e719cac1
wss4j,https://github.com/apache/commons-math,c0a79b08096e0966e7c42861aa015165817fe58c,8953bc740206a8f7f8655c82c3f41b4f837c0cee
wss4j,https://github.com/apache/commons-math,f1467e45ab538789090f968f549f88bd0b8c26c7,6d66a863b5c0049926330ef217accba4e022a1db
wss4j,https://github.com/apache/commons-math,f7ab3a70ec426669398b4f16d0f2dd5458d87a2e,5f9cfa6ebf748be6065680fcb3656ab8379441e8
wss4j,https://github.com/apache/commons-math,bf6aa3118ef1921ac50e29aa36018dd81d2675d0,35474152116f4fe1ca86fd03d94d9fd3a1e9b2d9
wss4j,https://github.com/apache/commons-math,b68fc58a61377d65a3b4b1d405e618dab85cdeec,6ec0872f2844de1b39d1c00e76ecb963edba35c2
wss4j,https://github.com/apache/commons-math,faa7785779c79578e38336853cb9de5abfae4813,b241c3962faa9b71726ce47d9315c2af0d5c8ad7
wss4j,https://github.com/apache/commons-math,c640932de203b33683679879cdf4b1b637d473d3,b3777d116ef961d0f1f3bb5575e3856668e48d81
wss4j,https://github.com/apache/commons-math,c1d889840c0ca3caf107c0c23c97848be4ee783f,0900d78b9a6df09bfb354c4002e51450b4788238
wss4j,https://github.com/apache/commons-math,9e0c5ad4b3148f42f3940faf7d67b305e34bef0d,260a4392a8a257cbb34fe3564301659589c05240
wss4j,https://github.com/apache/commons-math,bef749d13359d09d53deda86a7252c2b7c4d2970,6e8eb2db36d2d3efd522c22ad9f0ebdee34d3686
wss4j,https://github.com/apache/commons-math,d41364faa4f73fc885dcc9e99a838e8fa4c95998,59912a0724200beef63df2d74497165c3d1081bf
wss4j,https://github.com/apache/commons-math,c44bfe000cd84d0b48401f8c7107bc37c09ec622,cf571ba2a63651ad7cf1407c10847eb1d2898a5b
wss4j,https://github.com/apache/commons-math,96eb80efe1da48f37846aa899260aa0c84b15944,241dccdca6bf20a0ab2e265886a81b3e0a7bea40
wss4j,https://github.com/apache/commons-math,92846a67918af5b975391595531334376a8c527a,47949e9b95761db19ef2c37321b1f6249c57ec19
wss4j,https://github.com/apache/commons-math,b2f3f6db411099f91a5436a4f88344ccc1f8d166,81ae49bafe9c051390770af601265aec462fc254
wss4j,https://github.com/apache/commons-math,9dfd54ef0fbab9965e7c141f7a543c6430d39a5f,54f921553b5bf617f6e165b2d57e61b2d92e2f7f
wss4j,https://github.com/apache/commons-math,b01fcc31b9581676aeff2faae06738fa240657bc,38983e820763c882e778c7d5c68b673fb45a210e
wss4j,https://github.com/apache/commons-math,962315ba9322bb96d5b1941c4272501cc7cc050e,7572385a7e595c72856124485f1ec088df929975
wss4j,https://github.com/apache/commons-math,d385c90c2e74fdfc0070f7d92d6d0c260251fc16,41b4ca622c481339a814fe2495094032fd296c88
wss4j,https://github.com/apache/commons-math,f18228dc45b34becf379e190cb8a9bf887252a87,ed44e8213fbe92a4196270bb174d8aeca5634f12
wss4j,https://github.com/apache/commons-math,f5f960d1fec924f20a39c5b908f01d08719e79ca,537eb4c22c2943796f101c1722dd4895bbf2537e
wss4j,https://github.com/apache/commons-math,faf997271b36b80d9a342bb1a5a666e8a7a1fb56,2ada148fdb0ccca82f435bc6ef76c6753cd978df
wss4j,https://github.com/apache/commons-math,fa027a4685bacd9e32b3bc7d875717b4457f6829,881a4ee8db1e1826b749579d2284ace982c953ca
wss4j,https://github.com/apache/commons-math,f656676e3a9a9611c368d1da462ed0ce5c93308d,f14fdb5447f4ed1e103db2cecc148f391294f342
wss4j,https://github.com/apache/commons-math,d182f07d6aa3e2e9685a126da5953fe7f0d8206c,f2187efaf00a9b3a9421d535e20598868c06ca21
wss4j,https://github.com/apache/commons-math,e5a77a7651775ecaa0efe9b479698c0b6ec3d73a,53a9ee3979ff84349a9fe789aebe3ad2e7eb4d99
wss4j,https://github.com/apache/commons-math,ce126bdbc6d3dbc8a3e83e1884999afadee76866,514492efd4b0b443202a721edea5493525fdb289
wss4j,https://github.com/apache/commons-math,ed813abf79e11a2c7ab7f2368acf8f3174db80e5,ca9d46257a9d4026d790adec555096d453e3f629
